"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
16742	40450	"Le Loclat"	47.01867	6.99669	729	"AWI"	729	13959	15023	14513	1	0	0	1	0	0	0	26	0	53	0	0	0	0	0	0	0	0	14	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	737	"AWI"	737	14031	15122	14596	1	0	0	5	0	0	0	84	0	55	0	2	0	0	0	0	0	0	25	0	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	5	2	17	0	0	1	0	0	0	13	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	745	"AWI"	745	14094	15231	14673	1	0	0	7	0	0	0	126	0	82	0	5	0	0	0	0	0	0	45	0	0	35	2	2	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	1	15	0	0	0	0	0	0	0	0	0	0	5	5	15	0	0	0	0	0	0	11	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	755	"AWI"	755	14152	15388	14762	0	0	0	4	0	0	0	57	0	39	0	2	0	0	0	0	0	0	16	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	765	"AWI"	765	14226	15522	14848	0	0	1	8	1	0	0	72	0	35	0	1	0	0	0	0	0	0	17	0	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	775	"AWI"	775	14300	15659	14941	0	0	1	6	0	0	0	81	0	17	0	1	0	0	0	0	0	0	27	0	0	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	785	"AWI"	785	14370	15810	15039	0	0	0	9	0	0	0	55	0	9	0	1	0	0	0	0	0	0	19	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	6	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	795	"AWI"	795	14449	15914	15136	0	0	0	3	0	0	0	72	0	16	0	3	0	0	0	0	0	0	16	0	0	25	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	805	"AWI"	805	14527	16068	15228	0	0	0	3	0	0	0	67	0	7	0	2	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	815	"AWI"	815	14616	16171	15326	1	0	0	7	0	0	0	81	0	1	0	1	0	0	0	0	0	0	19	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	825	"AWI"	825	14687	16295	15427	0	0	1	11	0	0	0	67	0	1	0	4	0	0	0	0	0	0	11	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	835	"AWI"	835	14768	16415	15522	0	0	0	11	0	0	0	91	0	1	0	1	0	0	0	0	6	0	11	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	3	2	0	0	2	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	845	"AWI"	845	14835	16568	15619	0	0	0	7	0	0	0	24	0	0	0	2	0	0	0	0	0	0	9	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	4	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	855	"AWI"	855	14913	16680	15720	0	0	0	6	0	0	0	34	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	865	"AWI"	865	14981	16821	15822	0	0	0	7	0	0	0	26	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	874	"AWI"	874	15069	16924	15907	0	0	0	8	1	0	0	49	0	0	0	1	0	0	0	0	0	0	7	0	0	29	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	1	0	0	0	3	2	1	0	0	1	0	0	0	3	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	885	"AWI"	885	15142	17091	16015	0	0	0	4	0	0	0	26	0	0	0	3	0	0	0	0	0	0	5	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	895	"AWI"	895	15228	17196	16108	0	0	1	12	0	0	0	68	0	0	0	1	0	0	0	0	7	0	13	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	7	2	2	0	0	2	0	0	0	7	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	905	"AWI"	905	15312	17303	16205	3	0	2	1	0	0	0	14	0	9	0	3	0	0	0	0	0	0	6	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	4	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	925	"AWI"	925	15480	17515	16404	0	0	0	1	0	0	0	17	0	0	0	1	0	0	0	0	0	0	8	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	1	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	945	"AWI"	945	15626	17749	16591	1	0	1	2	0	0	0	10	0	2	0	0	0	0	0	0	0	0	5	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	975	"AWI"	975	15899	18116	16892	1	0	0	3	0	0	0	19	0	2	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1015	"AWI"	1015	16237	18548	17268	6	0	0	1	0	0	0	24	0	0	0	1	0	0	0	0	0	0	3	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1055	"AWI"	1055	16583	19002	17659	17	0	0	1	0	0	0	2	0	3	0	1	0	0	0	0	0	0	5	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	42	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1095	"AWI"	1095	16942	19457	18048	13	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1117	"AWI"	1117	17123	19680	18268	6	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1168	"AWI"	1168	17555	20209	18774	13	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1215	"AWI"	1215	17956	20723	19227	37	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16742	40450	"Le Loclat"	47.01867	6.99669	1235	"AWI"	1235	18154	20932	19420	13	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
